mvalorarriendo,mareac,mnrocuartos,mnrobanos,mnrogarajes,mzona_nombre
6000000,276.0,3.0,4.0,2.0,Noroccidente
1100000,38.0,1.0,2.0,1.0,Noroccidente
1768000,88.0,2.0,2.0,1.0,Noroccidente
1100000,50.0,1.0,1.0,1.0,Noroccidente
2400000,250.0,3.0,3.0,2.0,Noroccidente
1370000,73.0,2.0,3.0,1.0,Noroccidente
850000,140.0,2.0,2.0,0.0,Noroccidente
1400000,114.0,3.0,2.0,2.0,Noroccidente
3000000,153.0,3.0,3.0,2.0,Noroccidente
1200000,75.0,2.0,3.0,1.0,Noroccidente
1300000,63.0,3.0,2.0,1.0,Noroccidente
800000,30.0,1.0,1.0,0.0,Noroccidente
1300000,40.0,1.0,1.0,1.0,Noroccidente
4000000,246.0,3.0,3.0,2.0,Noroccidente
1380000,99.0,3.0,3.0,2.0,Noroccidente
2400000,187.0,3.0,3.0,0.0,Noroccidente
1140000,150.0,3.0,4.0,2.0,Noroccidente
2400000,123.0,3.0,4.0,2.0,Noroccidente
1205000,90.0,2.0,3.0,1.0,Noroccidente
1040000,72.0,3.0,2.0,1.0,Noroccidente
1450000,78.0,2.0,2.0,1.0,Noroccidente
1455000,35.0,1.0,1.0,1.0,Noroccidente
1500000,101.0,2.0,2.0,1.0,Noroccidente
6000000,198.0,3.0,3.0,0.0,Noroccidente
1500000,85.0,3.0,2.0,1.0,Noroccidente
2500000,147.0,3.0,2.0,1.0,Noroccidente
2800000,163.0,3.0,4.0,1.0,Noroccidente
1800000,75.0,3.0,2.0,1.0,Noroccidente
1432000,59.0,2.0,2.0,1.0,Noroccidente
2800000,270.0,3.0,3.0,2.0,Noroccidente
1580000,103.0,3.0,2.0,1.0,Noroccidente
2357829,95.0,2.0,3.0,1.0,Noroccidente
3000000,318.0,3.0,4.0,3.0,Noroccidente
1100000,92.0,2.0,1.0,1.0,Noroccidente
1712000,43.0,1.0,1.0,2.0,Noroccidente
1700000,71.0,2.0,2.0,1.0,Noroccidente
1200000,85.0,3.0,3.0,1.0,Suroccidente
1600000,98.0,3.0,2.0,1.0,Noroccidente
1330000,122.0,3.0,2.0,2.0,Noroccidente
1300000,68.0,3.0,2.0,0.0,Noroccidente
1200000,39.0,1.0,1.0,1.0,Noroccidente
1100000,89.0,3.0,1.0,0.0,Suroccidente
2500000,210.0,3.0,3.0,0.0,Noroccidente
2700000,60.0,1.0,1.0,0.0,Noroccidente
1250000,42.0,1.0,1.0,1.0,Noroccidente
1800000,107.0,3.0,2.0,1.0,Noroccidente
800000,70.0,2.0,1.0,0.0,Suroccidente
1500000,117.0,3.0,2.0,1.0,Noroccidente
1424000,78.0,2.0,2.0,1.0,Noroccidente
1426150,46.0,1.0,1.0,1.0,Noroccidente
7000000,340.0,3.0,4.0,2.0,Noroccidente
1600000,92.0,2.0,2.0,0.0,Noroccidente
1500000,80.0,2.0,3.0,1.0,Noroccidente
3100000,75.0,1.0,1.0,1.0,Noroccidente
2300000,34.0,1.0,1.0,1.0,Noroccidente
3600000,275.0,3.0,3.0,2.0,Noroccidente
1200000,56.0,2.0,3.0,1.0,Noroccidente
1100000,89.0,3.0,1.0,0.0,Suroccidente
1513000,112.0,3.0,3.0,2.0,Noroccidente
1600000,75.0,2.0,2.0,1.0,Noroccidente
1900000,99.0,3.0,3.0,1.0,Noroccidente
1900000,100.0,3.0,2.0,1.0,Noroccidente
1700000,96.0,3.0,3.0,1.0,Noroccidente
760000,85.0,1.0,1.0,0.0,Suroccidente
1100000,86.0,3.0,1.0,0.0,Suroccidente
1100000,40.0,2.0,1.0,0.0,Noroccidente
3000000,138.0,3.0,4.0,2.0,Noroccidente
1085000,70.0,2.0,1.0,1.0,Noroccidente
3500000,90.0,2.0,2.0,2.0,Noroccidente
1500000,120.0,3.0,2.0,1.0,Noroccidente
2000000,40.0,1.0,1.0,1.0,Noroccidente
1430000,85.0,2.0,2.0,1.0,Noroccidente
1537000,105.0,2.0,2.0,1.0,Noroccidente
550000,60.0,2.0,1.0,0.0,Suroccidente
3500000,93.0,3.0,2.0,1.0,Noroccidente
1740000,80.0,2.0,2.0,0.0,Noroccidente
1300000,125.0,2.0,2.0,1.0,Noroccidente
1675000,45.0,1.0,1.0,1.0,Noroccidente
550000,60.0,2.0,1.0,0.0,Suroccidente
1245000,90.0,2.0,2.0,1.0,Noroccidente
1319729,82.0,3.0,2.0,1.0,Noroccidente
1080000,39.0,1.0,2.0,1.0,Noroccidente
1425000,66.0,2.0,2.0,1.0,Noroccidente
1250000,100.0,3.0,2.0,1.0,Noroccidente
1250000,100.0,3.0,2.0,1.0,Noroccidente
1250000,90.0,2.0,2.0,1.0,Noroccidente
800000,68.0,2.0,2.0,1.0,Noroccidente
850000,43.0,1.0,1.0,1.0,Noroccidente
2000000,134.0,2.0,2.0,1.0,Noroccidente
1627000,41.0,1.0,1.0,1.0,Noroccidente
2650000,83.0,3.0,2.0,1.0,Noroccidente
2500000,134.0,3.0,3.0,2.0,Noroccidente
1383000,70.0,3.0,2.0,1.0,Noroccidente
1123000,88.0,3.0,2.0,1.0,Noroccidente
1600000,67.0,2.0,2.0,1.0,Noroccidente
950000,46.0,1.0,1.0,1.0,Noroccidente
1200000,40.0,1.0,1.0,1.0,Noroccidente
1500000,75.0,3.0,2.0,0.0,Noroccidente
908000,38.0,1.0,1.0,1.0,Noroccidente
1396000,42.0,1.0,1.0,0.0,Noroccidente
1800000,154.0,3.0,2.0,2.0,Noroccidente
1250000,94.0,3.0,2.0,1.0,Noroccidente
1600000,57.0,2.0,2.0,1.0,Noroccidente
1950000,139.0,3.0,2.0,1.0,Noroccidente
2200000,57.0,2.0,2.0,1.0,Noroccidente
1390000,115.0,3.0,3.0,1.0,Noroccidente
900000,70.0,3.0,2.0,1.0,Suroccidente
1300000,88.0,3.0,3.0,1.0,Noroccidente
2200000,37.0,1.0,1.0,1.0,Noroccidente
1550000,68.0,2.0,2.0,1.0,Noroccidente
1537000,120.0,2.0,2.0,1.0,Noroccidente
1286000,69.0,2.0,2.0,1.0,Noroccidente
1250000,114.0,3.0,2.0,1.0,Noroccidente
1200000,39.0,1.0,1.0,1.0,Noroccidente
1500000,98.0,3.0,2.0,2.0,Noroccidente
1400000,70.0,2.0,2.0,1.0,Noroccidente
5300000,250.0,3.0,4.0,2.0,Noroccidente
1300000,39.0,1.0,1.0,1.0,Noroccidente
1200000,40.0,1.0,2.0,0.0,Noroccidente
3000000,155.0,3.0,5.0,2.0,Noroccidente
1500000,53.0,1.0,1.0,1.0,Noroccidente
1700000,88.0,2.0,2.0,0.0,Noroccidente
770000,55.0,2.0,2.0,0.0,Suroccidente
880000,71.0,2.0,1.0,0.0,Suroccidente
900000,75.0,3.0,2.0,0.0,Suroccidente
950000,62.0,3.0,2.0,0.0,Suroccidente
4500000,186.0,3.0,3.0,0.0,Noroccidente
1400000,84.0,2.0,2.0,0.0,Noroccidente
900000,60.0,3.0,2.0,0.0,Suroccidente
950000,60.0,3.0,2.0,1.0,Suroccidente
950000,90.0,3.0,2.0,0.0,Suroccidente
1000000,40.0,1.0,1.0,1.0,Noroccidente
1300000,79.0,3.0,2.0,1.0,Noroccidente
1300000,39.0,1.0,1.0,1.0,Noroccidente
1700000,55.0,1.0,1.0,1.0,Noroccidente
2134000,112.0,2.0,4.0,1.0,Noroccidente
2500000,150.0,4.0,4.0,2.0,Noroccidente
1200000,76.0,3.0,2.0,1.0,Noroccidente
1390000,115.0,3.0,2.0,1.0,Noroccidente
1550000,78.0,2.0,2.0,1.0,Noroccidente
1000000,70.0,2.0,1.0,1.0,Noroccidente
1800000,104.0,3.0,2.0,0.0,Noroccidente
940000,55.0,1.0,2.0,1.0,Noroccidente
2150000,164.0,3.0,3.0,1.0,Noroccidente
2328000,43.0,1.0,1.0,1.0,Noroccidente
5000000,160.0,3.0,3.0,2.0,Noroccidente
1400000,115.0,3.0,2.0,1.0,Noroccidente
1350000,120.0,3.0,2.0,1.0,Noroccidente
2200000,120.0,3.0,3.0,2.0,Noroccidente
1000000,67.0,3.0,2.0,1.0,Suroccidente
1350000,123.0,3.0,3.0,1.0,Noroccidente
1000000,60.0,3.0,2.0,1.0,Noroccidente
1350000,92.0,3.0,3.0,0.0,Noroccidente
1300000,66.0,3.0,2.0,1.0,Noroccidente
1200000,49.0,1.0,2.0,1.0,Noroccidente
1650000,53.0,1.0,2.0,1.0,Noroccidente
1670000,128.0,3.0,3.0,1.0,Noroccidente
600000,64.0,3.0,1.0,4.0,Oriente
2150000,105.0,3.0,2.0,1.0,Noroccidente
850000,100.0,3.0,2.0,1.0,Suroccidente
1200000,58.0,3.0,2.0,1.0,Noroccidente
8000000,475.0,5.0,5.0,3.0,Noroccidente
1500000,63.0,1.0,2.0,1.0,Noroccidente
3500000,125.0,3.0,3.0,2.0,Noroccidente
1200000,58.0,2.0,2.0,1.0,Noroccidente
1500000,198.0,3.0,2.0,2.0,Noroccidente
1300000,95.0,3.0,2.0,1.0,Noroccidente
5600000,215.0,3.0,4.0,2.0,Noroccidente
1200000,54.0,1.0,2.0,1.0,Noroccidente
4200000,121.0,3.0,3.0,1.0,Noroccidente
7100000,209.0,3.0,3.0,2.0,Noroccidente
1300000,92.0,3.0,2.0,1.0,Noroccidente
1700000,95.0,3.0,2.0,2.0,Noroccidente
1300000,74.0,3.0,2.0,1.0,Noroccidente
1205000,92.0,2.0,2.0,1.0,Noroccidente
1207000,66.0,2.0,1.0,1.0,Noroccidente
1810000,210.0,3.0,2.0,0.0,Noroccidente
3400000,323.0,4.0,3.0,2.0,Noroccidente
2000000,156.0,3.0,3.0,2.0,Noroccidente
2000000,225.0,3.0,3.0,1.0,Noroccidente
1129000,61.0,2.0,1.0,1.0,Noroccidente
1130000,33.0,1.0,2.0,1.0,Noroccidente
1390000,115.0,3.0,2.0,1.0,Noroccidente
1700000,106.0,2.0,3.0,0.0,Noroccidente
2172000,93.0,2.0,3.0,2.0,Noroccidente
2375000,160.0,3.0,2.0,2.0,Noroccidente
2967000,65.0,1.0,1.0,1.0,Noroccidente
3500000,180.0,3.0,3.0,2.0,Noroccidente
2150000,111.0,2.0,4.0,2.0,Noroccidente
1900000,105.0,3.0,2.0,2.0,Noroccidente
1796000,140.0,3.0,3.0,1.0,Noroccidente
7500000,285.0,3.0,5.0,3.0,Noroccidente
1410000,95.0,3.0,2.0,1.0,Noroccidente
1159000,102.0,2.0,2.0,1.0,Noroccidente
3500000,110.0,3.0,3.0,1.0,Noroccidente
1250000,42.0,1.0,1.0,1.0,Noroccidente
800000,70.0,2.0,1.0,0.0,Suroccidente
1800000,104.0,3.0,2.0,1.0,Noroccidente
890000,78.0,2.0,1.0,1.0,Noroccidente
2600000,84.0,2.0,2.0,2.0,Noroccidente
1400000,67.0,3.0,3.0,1.0,Industrial y Alrededores
2350000,115.0,3.0,1.0,0.0,Noroccidente
1300000,80.0,2.0,2.0,1.0,Noroccidente
2700000,47.0,1.0,1.0,0.0,Noroccidente
2200000,75.0,2.0,3.0,1.0,Noroccidente
5000000,193.0,3.0,4.0,2.0,Noroccidente
2300000,109.0,4.0,3.0,2.0,Noroccidente
970000,52.0,2.0,2.0,0.0,Noroccidente
2600000,130.0,3.0,2.0,2.0,Noroccidente
2200000,92.0,2.0,3.0,2.0,Noroccidente
1800000,115.0,2.0,3.0,1.0,Noroccidente
1600000,93.0,3.0,2.0,1.0,Noroccidente
5500000,285.0,3.0,4.0,2.0,Noroccidente
1750000,79.0,2.0,2.0,0.0,Noroccidente
4600000,160.0,3.0,3.0,1.0,Noroccidente
900000,67.0,3.0,1.0,1.0,Noroccidente
1250000,65.0,1.0,2.0,1.0,Noroccidente
1900000,93.0,2.0,2.0,1.0,Noroccidente
6000000,225.0,3.0,3.0,0.0,Noroccidente
3500000,138.0,3.0,4.0,2.0,Noroccidente
2700000,98.0,3.0,2.0,2.0,Noroccidente
650000,70.0,2.0,1.0,0.0,Suroccidente
3500000,179.0,3.0,4.0,1.0,Noroccidente
1550000,52.0,1.0,1.0,2.0,Noroccidente
1600000,79.0,3.0,2.0,1.0,Noroccidente
995000,40.0,1.0,2.0,1.0,Noroccidente
2000000,190.0,3.0,5.0,2.0,Noroccidente
3500000,146.0,2.0,4.0,2.0,Noroccidente
800000,75.0,3.0,2.0,0.0,Suroccidente
110000,40.0,1.0,1.0,1.0,Noroccidente
3000000,155.0,3.0,3.0,2.0,Noroccidente
2400000,83.0,2.0,2.0,2.0,Noroccidente
1200000,64.0,3.0,2.0,1.0,Noroccidente
2000000,100.0,2.0,2.0,2.0,Noroccidente
4500000,170.0,3.0,5.0,2.0,Noroccidente
1200000,34.0,1.0,1.0,1.0,Noroccidente
1400000,135.0,3.0,2.0,3.0,Noroccidente
1100000,41.0,1.0,1.0,1.0,Noroccidente
1100000,90.0,3.0,2.0,1.0,Noroccidente
1300000,90.0,3.0,3.0,1.0,Noroccidente
950000,36.0,1.0,1.0,1.0,Noroccidente
2500000,116.0,3.0,2.0,1.0,Noroccidente
1450000,74.0,3.0,2.0,1.0,Noroccidente
1600000,90.0,2.0,2.0,1.0,Noroccidente
1500000,95.0,3.0,3.0,1.0,Noroccidente
970000,36.0,1.0,1.0,0.0,Noroccidente
800000,40.0,2.0,1.0,0.0,Suroccidente
1800000,57.0,1.0,1.0,1.0,Noroccidente
980000,75.0,2.0,2.0,1.0,Noroccidente
1300000,37.0,1.0,1.0,1.0,Noroccidente
1550000,70.0,2.0,2.0,1.0,Noroccidente
2300000,95.0,2.0,2.0,2.0,Noroccidente
2000000,91.0,3.0,2.0,1.0,Noroccidente
1250000,51.0,2.0,2.0,1.0,Noroccidente
5000000,187.0,3.0,4.0,2.0,Villa Campestre
1260000,70.0,1.0,2.0,2.0,Villa Campestre
1850000,106.0,3.0,3.0,2.0,Villa Campestre
3800000,272.0,3.0,4.0,2.0,Villa Campestre
1592000,106.0,3.0,2.0,1.0,Villa Campestre
2200000,94.0,2.0,2.0,2.0,Industrial y Alrededores
950000,72.0,3.0,2.0,1.0,Villa Campestre
1600000,75.0,3.0,3.0,0.0,Villa Campestre
2900000,94.0,3.0,2.0,0.0,Villa Campestre
1500000,77.0,3.0,2.0,1.0,Villa Campestre
3500000,120.0,3.0,2.0,1.0,Villa Campestre
530000,100.0,2.0,1.0,0.0,Suroccidente
1700000,103.0,3.0,2.0,1.0,Villa Campestre
2000000,66.0,2.0,2.0,1.0,Noroccidente
1500000,84.0,2.0,3.0,1.0,Noroccidente
4100000,154.0,3.0,5.0,4.0,Noroccidente
3990000,154.0,3.0,4.0,2.0,Noroccidente
1500000,63.0,1.0,2.0,1.0,Noroccidente
1300000,60.0,1.0,1.0,1.0,Noroccidente
1800000,115.0,2.0,3.0,1.0,Noroccidente
7000000,200.0,3.0,5.0,2.0,Noroccidente
3700000,192.0,3.0,3.0,2.0,Noroccidente
2792000,87.0,2.0,3.0,1.0,Noroccidente
2450000,54.0,1.0,2.0,1.0,Suroccidente
1245000,43.0,1.0,1.0,1.0,Noroccidente
2800000,139.0,3.0,3.0,2.0,Noroccidente
1900000,70.0,2.0,2.0,2.0,Noroccidente
2080000,87.0,2.0,3.0,2.0,Noroccidente
1800000,104.0,2.0,4.0,2.0,Noroccidente
1700000,63.0,1.0,1.0,1.0,Noroccidente
4200000,156.0,3.0,4.0,2.0,Noroccidente
2400000,103.0,2.0,1.0,1.0,Noroccidente
1600000,55.0,1.0,1.0,1.0,Noroccidente
1400000,73.0,2.0,2.0,1.0,Villa Campestre
1950000,47.0,1.0,2.0,1.0,Noroccidente
1500000,78.0,2.0,2.0,1.0,Noroccidente
3170000,142.0,3.0,2.0,1.0,Noroccidente
3600000,138.0,3.0,3.0,2.0,Noroccidente
600000,60.0,3.0,1.0,0.0,Suroccidente
4300000,198.0,3.0,3.0,2.0,Noroccidente
1550000,44.0,1.0,1.0,1.0,Noroccidente
1450000,95.0,3.0,2.0,1.0,Noroccidente
1000000,42.0,1.0,2.0,1.0,Noroccidente
2000000,94.0,2.0,2.0,2.0,Noroccidente
970000,100.0,3.0,2.0,0.0,Suroccidente
1700000,154.0,3.0,3.0,2.0,Noroccidente
1800000,115.0,2.0,3.0,1.0,Noroccidente
2500000,112.0,3.0,2.0,2.0,Noroccidente
550000,16.2,1.0,1.0,0.0,Noroccidente
900000,50.0,1.0,1.0,0.0,Noroccidente
1650000,78.0,2.0,2.0,1.0,Noroccidente
3800000,310.0,4.0,4.0,2.0,Noroccidente
1100000,60.0,3.0,2.0,0.0,Suroccidente
920000,53.0,3.0,1.0,0.0,Noroccidente
1160000,57.0,1.0,1.0,1.0,Noroccidente
950000,42.0,1.0,1.0,1.0,Noroccidente
1400000,40.0,1.0,2.0,1.0,Noroccidente
1300000,88.0,1.0,1.0,1.0,Noroccidente
1700000,85.0,2.0,2.0,1.0,Noroccidente
1700000,72.05,2.0,2.0,1.0,Noroccidente
1650000,96.0,3.0,2.0,1.0,Noroccidente
1700000,106.0,3.0,2.0,1.0,Noroccidente
1850000,94.0,2.0,3.0,2.0,Noroccidente
1100000,44.0,1.0,1.0,1.0,Noroccidente
1800000,130.0,3.0,3.0,1.0,Noroccidente
1100000,48.0,1.0,1.0,1.0,Noroccidente
2200000,53.0,1.0,1.0,1.0,Noroccidente
1400000,83.0,2.0,2.0,1.0,Noroccidente
1900000,94.0,3.0,3.0,1.0,Noroccidente
1300000,75.0,2.0,3.0,1.0,Noroccidente
1600000,66.0,2.0,2.0,2.0,Noroccidente
4453000,162.5,3.0,4.0,2.0,Noroccidente
3200000,191.0,3.0,3.0,2.0,Noroccidente
4300000,135.0,3.0,3.0,2.0,Noroccidente
2250000,99.0,3.0,2.0,1.0,Industrial y Alrededores
2800000,58.0,1.0,1.0,1.0,Noroccidente
1700000,52.0,1.0,2.0,1.0,Industrial y Alrededores
750000,64.0,3.0,1.0,0.0,Suroccidente
2180000,41.0,1.0,1.0,1.0,Noroccidente
1200000,50.0,2.0,1.0,0.0,Noroccidente
3800000,139.0,3.0,4.0,2.0,Noroccidente
900000,72.0,3.0,1.0,0.0,Suroccidente
5300000,198.0,3.0,3.0,1.0,Noroccidente
3700000,165.0,3.0,4.0,1.0,Noroccidente
3500000,136.0,3.0,5.0,2.0,Noroccidente
7600000,259.0,3.0,4.0,1.0,Noroccidente
550000,45.0,2.0,1.0,0.0,Suroccidente
1300000,114.0,3.0,3.0,1.0,Noroccidente
1500000,53.0,2.0,2.0,1.0,Noroccidente
2400000,124.0,4.0,3.0,2.0,Noroccidente
1550000,103.0,3.0,2.0,2.0,Villa Campestre
3300000,65.0,1.0,1.0,0.0,Noroccidente
570900,72.0,2.0,1.0,0.0,Suroccidente
1300000,40.0,1.0,1.0,0.0,Noroccidente
1650000,53.0,1.0,2.0,1.0,Industrial y Alrededores
1900000,78.0,2.0,2.0,1.0,Industrial y Alrededores
1700000,64.0,1.0,1.0,1.0,Noroccidente
1600000,64.0,1.0,1.0,1.0,Noroccidente
2800000,111.0,3.0,3.0,2.0,Noroccidente
3000000,102.0,3.0,2.0,2.0,Noroccidente
750000,60.0,3.0,1.0,1.0,Suroccidente
5500000,140.0,3.0,2.0,2.0,Noroccidente
2500000,72.0,1.0,1.0,1.0,Noroccidente
2400000,108.0,3.0,2.0,1.0,Noroccidente
3500000,143.0,4.0,5.0,2.0,Noroccidente
1190000,33.0,1.0,1.0,1.0,Noroccidente
2300000,115.0,3.0,3.0,1.0,Villa Campestre
2000000,86.0,2.0,2.0,1.0,Villa Campestre
1200000,70.0,3.0,2.0,1.0,Villa Campestre
1175600,68.0,3.0,2.0,1.0,Villa Campestre
1350000,66.0,3.0,3.0,1.0,Villa Campestre
1235000,75.0,3.0,2.0,1.0,Villa Campestre
1500000,60.0,2.0,2.0,1.0,Villa Campestre
1124000,72.0,2.0,2.0,1.0,Villa Campestre
1400000,65.0,2.0,2.0,1.0,Villa Campestre
2200000,87.0,2.0,3.0,2.0,Noroccidente
1400000,82.0,3.0,3.0,1.0,Villa Campestre
1500000,70.0,3.0,2.0,1.0,Villa Campestre
1700000,107.0,3.0,3.0,2.0,Villa Campestre
1470000,74.0,3.0,3.0,1.0,Villa Campestre
1250000,70.0,3.0,2.0,1.0,Villa Campestre
1160000,72.0,3.0,2.0,1.0,Villa Campestre
2500000,75.0,3.0,3.0,1.0,Villa Campestre
2189000,116.0,3.0,3.0,1.0,Villa Campestre
1505000,103.0,3.0,3.0,2.0,Villa Campestre
1780000,110.0,3.0,2.0,1.0,Villa Campestre
4750000,250.0,3.0,5.0,2.0,Villa Campestre
1500000,76.0,2.0,2.0,1.0,Villa Campestre
1150000,73.0,2.0,2.0,1.0,Villa Campestre
1850000,103.0,3.0,2.0,1.0,Villa Campestre
1800000,99.0,3.0,2.0,1.0,Villa Campestre
922600,60.0,3.0,2.0,1.0,Villa Campestre
1800000,104.0,3.0,2.0,1.0,Villa Campestre
1500000,73.0,2.0,2.0,1.0,Villa Campestre
